,Open,High,Low,Close,Volume,MA5,MA20,MA60,AlexanderFilter,RS,RSI,Money Flow Index,%B,10 days Volatility,30 days Volatility,Chaikin Oscilator,MACD,Accumulation and Distribution Oscillator,%K,William %R
69,0.17233809001097694,0.17173913043478262,0.17114093959731544,0.18073593073593072,0.13435590053868854,0.18355596499309074,0.06827385472032396,0.24611109779883517,0.4655086661622099,0.1407257220747641,0.7924059941808416,0.6942231498633389,0.5290558766289061,0.1632492684732461,0.7271516676362595,0.6081676567482868,0.6725163862714285,0.48991854474490115,0.6454545455,0.354545455
70,0.17453347969264543,0.18043478260869567,0.17114093959731544,0.17424242424242425,0.13363947965120088,0.17572547213265777,0.06732472791698305,0.23962761524310652,0.34552076225936207,0.12285423541152302,0.7655030104849123,0.6703678922089911,0.5204519626244266,0.16815127309738345,0.7036217169090518,0.5766507976553864,0.7051680913504531,0.46942508785034964,0.575862069,0.424137931
71,0.16794731064763996,0.1565217391304348,0.11297539149888143,0.12121212121212122,0.2624824109993014,0.1575310916628282,0.06884333080232853,0.23186168558844253,0.24308931746377344,0.02746994740357988,0.396985046324202,0.5285208458443781,0.43399654614769984,0.25937909763088945,0.6810523088735103,0.5108194102002904,0.7284562177641876,0.42440554714955664,0.08994708995,0.91005291
72,0.12733260153677278,0.14021739130434782,0.1342281879194631,0.16125541125541126,0.23714730670719864,0.1497005988023952,0.07422171602126044,0.225164461849558,0.31234053365364783,0.024846215247294575,0.37258926962538863,0.49082197664630944,0.49108034012979135,0.2563575237926661,0.6655984359673623,0.4850723354889641,0.7486936297212418,0.4705788897650662,0.28571428569999996,0.7142857140000001
73,0.15587266739846323,0.15217391304347827,0.14541387024608501,0.1461038961038961,0.12638374564091817,0.14302164900967296,0.08314350797266515,0.21815850094111114,0.3008158905421985,0.022285402324418013,0.3469391434646815,0.5790784015582804,0.45439035713463766,0.28024531707380856,0.6312024541890181,0.4727126351591145,0.7544628024301832,0.4463204069033283,0.18579234970000003,0.81420765
74,0.1394072447859495,0.12065217391304348,0.10738255033557047,0.1038961038961039,0.09906349272225262,0.12666973744818055,0.08852189319159706,0.21017883010329128,0.24356663534386522,0.014498687288319805,0.25534083938494984,0.48736589798226726,0.3658328102323382,0.3156436123258026,0.582744170843826,0.5028202421115329,0.7625577672507007,0.418510928915268,0.0,1.0
75,0.09659714599341383,0.09456521739130434,0.08165548098434004,0.10064935064935066,0.15245184002605625,0.1110087517273146,0.09757023538344722,0.20212791220441945,0.20079319284923666,0.015266542015095115,0.26542839852412886,0.5087410297821309,0.31451822752580305,0.33946414782227147,0.5247535364977203,0.46221652357490733,0.7606246412798094,0.4206489487444854,0.09478672985999999,0.90521327
76,0.10098792535675083,0.0967391304347826,0.09843400447427293,0.09523809523809523,0.14954197192797855,0.10548134500230309,0.10541635029106555,0.19410074323090207,0.0942678227722451,0.0165243163168789,0.2814066407174193,0.6044462225877615,0.19648426237301414,0.3411545851780416,0.48424197388225415,0.4278678282233348,0.7282749872014714,0.38072492122528606,0.07109004739,0.928909953
77,0.08781558726673985,0.07391304347826087,0.053691275167785234,0.05194805194805195,0.1901444156175335,0.08222017503454629,0.10086054163502911,0.18498111941625078,0.03864131822237533,0.008662943399738528,0.169210207191073,0.5108945262723184,0.1143457659294646,0.39870355536552216,0.48162974025895383,0.38451973700536946,0.6778022774735112,0.3310565368454585,0.0,1.0
78,0.048298572996706916,0.04782608695652174,0.039149888143176735,0.06060606060606061,0.22163221823632012,0.06402579456471671,0.09390027841052898,0.17628897796791126,0.0635623863365648,0.0013101745755130442,0.0296694514240317,0.42560071697773766,0.18918713366585513,0.4185655611748485,0.46314146631139264,0.3463392889869892,0.6262421844446463,0.3466634313058901,0.08433734940000001,0.915662651
79,0.052689352360043906,0.03804347826086957,0.02796420581655481,0.032467532467532464,0.26800153446623565,0.048825426070935055,0.0854846874209061,0.16700311110580163,0.022113402469954076,0.0008959340894105014,0.020472608657530034,0.30215832991329483,0.16833298609713201,0.4396405371871701,0.45276438766421645,0.31535526758349564,0.5596399553134841,0.2984137942302766,0.02808988764,0.971910112
80,0.02305159165751921,0.010869565217391304,0.026845637583892617,0.0367965367965368,0.1743823670830166,0.03523721787194841,0.07694254619083776,0.15802598141325425,0.06748956944796246,0.0017710419118537144,0.0397093380710481,0.30253558100109385,0.2158300278873289,0.4127363481015513,0.45590299328803613,0.37864587863270405,0.5044250460904373,0.34429937610321004,0.05586592179,0.9441340779999999
81,0.03512623490669594,0.09782608695652174,0.0447427293064877,0.10606060606060606,0.257891163043034,0.03754030400736988,0.0730194887370286,0.15180373817637902,0.2035763372061918,0.014022051027861858,0.24894669773007286,0.3368087204217728,0.38270284195015963,0.4032979159770645,0.45534492247849,0.4382970697994263,0.45050895580280753,0.381717528072893,0.4457831325,0.5542168679999999
82,0.09440175631174534,0.10869565217391304,0.07158836689038031,0.11688311688311688,0.1638672336385802,0.05135882081989866,0.07061503416856492,0.14600897702082694,0.2384219909503096,0.018320522436846922,0.30312137146474166,0.4016496423918372,0.4123106282589733,0.33666760866262657,0.4516768549329488,0.5930034963537771,0.4036004470536391,0.4019531325456751,0.5060240964,0.49397590399999997
83,0.10976948408342481,0.11739130434782609,0.116331096196868,0.13095238095238096,0.1704097028005271,0.06632888070013819,0.06795747911921032,0.13976298485859723,0.3776310127825986,0.02037081374539611,0.32644549344456636,0.4779532218311078,0.44995680387733744,0.3099568454186367,0.42661194759399873,0.6898499941924526,0.40695321232252635,0.41158145354421244,0.5843373494,0.415662651
84,0.13062568605927552,0.12391304347826088,0.13870246085011187,0.1461038961038961,0.11952172751483851,0.09051128512206356,0.06314856998228296,0.13323200416717107,0.32505331854348,0.02428966599184503,0.3671763008388591,0.47359705682186304,0.4983080671817682,0.36220973590895994,0.40619842095336767,0.745974000950519,0.4070740326662571,0.43027821842603614,0.7708333333,0.229166667
85,0.13721185510428102,0.13043478260869565,0.10514541387024609,0.12229437229437229,0.1773285296313415,0.10870566559189314,0.05796001012401924,0.12613104698732922,0.3063661822734849,0.03005259201691484,0.41932914368952356,0.4928961060186674,0.44927830958769377,0.37642814349280185,0.3461170415025528,0.767920748449654,0.40749690401067457,0.41909598381259466,0.6357142857,0.364285714
86,0.11525795828759605,0.11413043478260869,0.12639821029082773,0.1331168831168831,0.04727999132720441,0.11446338093044679,0.053657301948873706,0.1191725842145799,0.420628206525158,0.023290758834565294,0.3572391391045428,0.4452600660923589,0.4911731160770596,0.39998029719300404,0.2827922292896497,0.7662942726892166,0.42643549701346345,0.4229414164405858,0.7071428571,0.292857143
87,0.13611416026344675,0.11739130434782609,0.07829977628635347,0.11688311688311688,0.17043574012353052,0.11446338093044679,0.04891166793216907,0.11173914065483266,0.39228424040114085,0.023085399444631987,0.3551599914253454,0.36615408257691373,0.4560640165768882,0.37732236936566205,0.2837718813597081,0.7316467204774897,0.441749478950411,0.43308880035542857,0.7,0.3
88,0.09659714599341383,0.08043478260869565,0.09060402684563758,0.09307359307359307,0.13305719042767014,0.10640257945647168,0.04397620855479625,0.1038069679527103,0.35184270614423363,0.02699649197407612,0.39271459425485983,0.3603492151120941,0.39130662137011923,0.3535349467013565,0.28468258784312567,0.703850534370467,0.4518379798665655,0.41827854096341505,0.5166666666999999,0.483333333
89,0.07683863885839737,0.06739130434782609,0.050335570469798654,0.05194805194805195,0.19033141093728523,0.08636573007830493,0.03644646924829157,0.09487733639586046,0.35662102038677823,0.019806983640209497,0.3201788697220747,0.3547245138942063,0.2705919008133275,0.31522178452204197,0.2960520850321378,0.6161956057275408,0.4726794938249929,0.3758403902225769,0.2,0.8
90,0.043907793633369926,0.042391304347826085,0.0,0.022727272727272728,0.307928585777278,0.06517733763242746,0.027587952417109592,0.08535397914025185,0.27030308569379574,0.016643599977786024,0.2828880252439827,0.2586775686881343,0.1999050139361375,0.34874947701093484,0.3144945916602899,0.5103853222728556,0.4933699822359571,0.3498617503975602,0.1458333333,0.854166667
91,0.01756311745334797,0.009782608695652175,0.015659955257270694,0.0183982683982684,0.20410673282566338,0.040764624596959925,0.02157681599595039,0.07625810425095501,0.3236971491566948,0.02229063198933164,0.3469935202128925,0.25805066325478904,0.22053206586538399,0.43882694356768964,0.33255457556540063,0.4053755347731543,0.5205243604218425,0.3135854136096363,0.1180555556,0.881944444
92,0.026344676180021953,0.034782608695652174,0.0,0.0,0.1859705538391086,0.015891294334408106,0.012148823082763858,0.06656850394788803,0.27086752107744105,0.0175819379820477,0.29434377289599795,0.2636252023257455,0.19648858590071308,0.5223290783901505,0.3568772403866287,0.3183658038302199,0.5417887455927516,0.2649187324515873,0.0,1.0
93,0.0,0.0,0.0022371364653243847,0.0183982683982684,0.17122159387236063,0.0,0.004682358896481904,0.05740138228252784,0.1649708769951856,0.02645664396555878,0.3877760809945145,0.2773309094120667,0.2710828689403578,0.5301086301840047,0.3667469009183054,0.28165151027206614,0.5400670553223409,0.2813285558578823,0.1180555556,0.881944444
94,0.012074643249176729,0.043478260869565216,0.021252796420581657,0.06277056277056277,0.26104010110687026,0.0023030861354214646,0.002277904328018223,0.04920797026155208,0.2394516289901819,0.03597847956214566,0.46519944930975715,0.3828646624683368,0.41230834140749556,0.46222283938009967,0.34485469680321773,0.3398047299030275,0.5396441840250434,0.33022938410255365,0.4027777778,0.5972222220000001
95,0.054884742041712405,0.043478260869565216,0.039149888143176735,0.06168831168831169,0.22265793096069675,0.010594196222938737,0.0,0.04146578953224255,0.2084887582309388,0.019323199148597002,0.3147140962106751,0.37159362045495276,0.4147278704292615,0.41513439462593055,0.3263589500014162,0.4803677562847981,0.5344489081043188,0.359955993293735,0.39583333330000003,0.604166667
96,0.06147091108671789,0.11304347826086956,0.07158836689038031,0.1331168831168831,0.3449220986966032,0.035006909258406264,0.002214629207795495,0.03519604815966979,0.32920929050902414,0.03363591764503017,0.4478945646067371,0.41818790516819676,0.6229655410994794,0.41513439462593055,0.3056831804394769,0.6658225258706675,0.5366236747626717,0.43320543496715785,0.8541666667,0.145833333
97,0.12623490669593854,0.10760869565217392,0.11409395973154363,0.11038961038961038,0.6134710481537408,0.05849838783970521,0.005631485699822829,0.028855059726045074,0.33096662018698514,0.025556700272341602,0.3793750173042187,0.5098986835458361,0.5461491498762858,0.40548087786975834,0.28447168568859676,0.6621532469039542,0.5341166520789553,0.2819410528788964,0.7083333333,0.291666667
98,0.11855104281009879,0.15217391304347827,0.12527964205816555,0.1471861471861472,0.269392558722448,0.08590511285122064,0.010693495317641103,0.02329778896399195,0.3866535601336781,0.03002559868733796,0.4191035804683802,0.5364319727150341,0.633821157772199,0.485811508544264,0.275443505059119,0.6112866810760866,0.5415773099488148,0.2766573997603168,0.8292682927,0.17073170699999998
99,0.15148188803512624,0.21304347826086956,0.1610738255033557,0.23809523809523808,0.4245181951180177,0.12321510824504836,0.022715768159959505,0.020257914264111988,0.6190804571288544,0.05733827298999051,0.5863813310406156,0.6430808892287473,0.7959270652037844,0.7383914481154219,0.3036923529299529,0.5456643271201487,0.5701513275269359,0.3825741657323693,1.0,0.0
100,0.2327113062568606,0.25869565217391305,0.2058165548098434,0.24025974025974026,0.3558506732699422,0.16121602947950253,0.034611490761832446,0.01788301232404275,0.6821822505475664,0.05527949774905961,0.5769531126141024,0.6821193536503521,0.7427299918372915,0.8626036302338109,0.3326092673017126,0.6568568058489666,0.6007188812167145,0.38028091068617503,0.8473282443,0.152671756
101,0.2349066959385291,0.22934782608695653,0.20246085011185683,0.2261904761904762,0.12230219800768717,0.18102257024412713,0.0416350291065553,0.015199372929422604,0.7569116704806015,0.056157716548212076,0.5810219563872207,0.6888338662897464,0.6809089833909585,0.8872420500456997,0.3610617922721982,0.762149451681507,0.6429153955454204,0.38151745252957897,0.7977099237,0.202290076
102,0.22722283205268934,0.24456521739130435,0.24049217002237136,0.26406926406926406,0.2570650697950168,0.21372639336711194,0.05024044545684637,0.014344408196799047,0.9267033682807252,0.07852791972437102,0.6651314800627329,0.7470756742680045,0.7116041116814623,0.8697438722064161,0.3993852240508292,0.7577143106568759,0.7022079922787947,0.42791436772987396,0.9312977098999999,0.06870229
103,0.2678375411635565,0.2597826086956522,0.2494407158836689,0.2435064935064935,0.14116347698939744,0.23422385997236297,0.05682105796001012,0.011898259195677845,0.8905888625077066,0.09455517745196644,0.7087915663587866,0.8028687150147807,0.6530480612776213,0.7723469737360342,0.4265406167564954,0.7325035026218926,0.7518047543026675,0.3937924552236266,0.855513308,0.144486692
104,0.23710208562019758,0.23152173913043478,0.20469798657718122,0.24242424242424243,0.16526378096330835,0.23514509442653156,0.06245254365983295,0.008858384495797884,0.9421074560831098,0.1294732887934712,0.7761103057398084,0.8252456279485852,0.6344167800157301,0.6897820736746766,0.4523417534747999,0.7438036285045964,0.8093152505466458,0.41645024852780316,0.8517110266,0.14828897300000002
105,0.2261251372118551,0.21956521739130436,0.20693512304250558,0.21645021645021645,0.11761547986707395,0.23007830492860434,0.06795747911921032,0.005272282517845272,0.8264100352850148,0.10093444777956843,0.7234981216872276,0.8383304056712894,0.5826582355391065,0.516893341890812,0.4667002690426421,0.700840105389018,0.8503639713526348,0.40779463021194756,0.7604562738,0.239543726
106,0.21075740944017562,0.19130434782608696,0.1789709172259508,0.21428571428571427,0.1347472493935276,0.2275449101796407,0.07270311313591496,0.0027548864556721083,0.7011980473996495,0.121017335872822,0.7624092161035574,0.843718575240962,0.5706319446463551,0.4487457200952924,0.4784867192348468,0.7563535738187765,0.8756154287525134,0.4405306702154439,0.7509578544,0.24904214600000002
107,0.21075740944017562,0.19782608695652174,0.18344519015659955,0.1774891774891775,0.14232253236794304,0.209120221096269,0.07624651986838775,0.0014011922956848086,0.6202415315261762,0.07750084388013899,0.6619435470664994,0.8440452558307897,0.5102478717828345,0.3080979845679429,0.47517379520338365,0.6937485916901271,0.9056694959230076,0.4023392673615137,0.5942622951,0.405737705
108,0.18880351262349068,0.21630434782608696,0.20134228187919462,0.23376623376623376,0.12760592180250233,0.20704744357438967,0.08447228549734244,0.0006174746241132139,0.5714691893792438,0.08107013358138222,0.6727985313949814,0.8372857860670179,0.5820724672702156,0.18569019407500517,0.484002650072557,0.6603494911537123,0.9226145528301598,0.42571427865762057,0.7938596491,0.20614035100000003
109,0.23710208562019758,0.21739130434782608,0.22371364653243847,0.22510822510822512,0.10911389940156764,0.20336250575771533,0.09459630473297899,0.0,0.6064559631314151,0.07598748629235355,0.6571474764026017,0.8312317148717824,0.5577631855923137,0.18397687599359513,0.48058312237648565,0.6169637220838138,0.9484701120429319,0.41564043907376086,0.7236180905,0.27638191
110,0.21953896816684962,0.20434782608695654,0.20246085011185683,0.1958874458874459,0.09054376503162272,0.19898664210041456,0.10472032396861554,0.00011874519674947187,0.459319117539245,0.04432757325013721,0.5194793135397959,0.7732923238991198,0.5038056418539444,0.20158038894132194,0.4694663026457001,0.5978420880936783,0.9578034856929692,0.389875647548605,0.49068322979999995,0.50931677
111,0.19319429198682767,0.18478260869565216,0.1935123042505593,0.1937229437229437,0.15688212998557532,0.19461077844311378,0.11497089344469755,0.0022799059536628206,0.2698508018867328,0.05190429403729884,0.5606279831603965,0.6542107260682587,0.489325638556754,0.2199869910268262,0.47066495038768025,0.5344627064869826,0.9297429547123517,0.37201038003704345,0.4437086093,0.556291391
112,0.19209659714599342,0.18695652173913044,0.19015659955257272,0.18614718614718614,0.06459875617340984,0.19645324735145095,0.12585421412300685,0.004844800151533494,0.25098643954699534,0.03960763453786951,0.49011253557823214,0.5860983400674283,0.46158976988290007,0.18947029090306977,0.4714140825139029,0.4865634637550457,0.901229347277824,0.3554781110041855,0.2352941176,0.764705882
113,0.18660812294182216,0.18695652173913044,0.18791946308724833,0.20346320346320346,0.09357671865662562,0.19000460617227086,0.1366742596810934,0.009452110194556645,0.31175077171827015,0.021086170880135122,0.334241948140004,0.5136053892350074,0.48236184422975703,0.16289362822549802,0.47494383797666806,0.4679236864561659,0.8784849125522377,0.3668321182162997,0.2718446602,0.72815534
114,0.20417124039517015,0.20869565217391303,0.21476510067114093,0.22186147186147187,0.07366053358838338,0.1893136803316444,0.14597570235383447,0.014059419952591194,0.27576222479187956,0.02517178785961761,0.3757158684442101,0.4308616721195802,0.5155380864414696,0.13305284025647637,0.481648537340264,0.48160089498180825,0.8416044945002383,0.3686415275047127,0.43689320389999997,0.563106796
115,0.21514818880351264,0.20543478260869566,0.21476510067114093,0.2261904761904762,0.06432181373782814,0.1957623215108245,0.1555935206276892,0.020210416413403078,0.32290530095108,0.029802153764722374,0.4172301527328901,0.496775475654865,0.5197228857198348,0.14164220239067235,0.48705582795784713,0.5231631943882207,0.8061437158404746,0.38069541926650474,0.4757281553,0.524271845
116,0.21953896816684962,0.20869565217391303,0.21476510067114093,0.20887445887445888,0.07387277722135054,0.19898664210041456,0.1600227790432802,0.02564894197870673,0.29124049999476803,0.016208722413296208,0.27745935294390395,0.37103736350565064,0.4451164917014455,0.14028506729784598,0.4896625457886231,0.5454090663230402,0.7627994080324021,0.3607452248474905,0.3203883495,0.679611651
117,0.20197585071350166,0.19456521739130433,0.20246085011185683,0.21536796536796537,0.06018976947816628,0.2052049746660525,0.16616046570488485,0.02752511449141223,0.3544674139679478,0.02178398974840774,0.3416859132560678,0.27968216224564707,0.44912104757629356,0.10780431258372355,0.4909300475392187,0.561379753364209,0.7294227807025133,0.3725052274880544,0.5064935065,0.49350649399999996
118,0.21514818880351264,0.20434782608695654,0.21923937360178972,0.2196969696969697,0.10070936713998312,0.2086596038691847,0.17039989875980766,0.02840382843437884,0.36740804373110064,0.02327197595352339,0.35704949408705683,0.38291274071707804,0.45283812603270795,0.08979962208358332,0.48784811983203596,0.567991209005327,0.694596308946288,0.3689796676705339,0.6515151515,0.348484849
119,0.21514818880351264,0.21739130434782608,0.2225950782997763,0.24242424242424243,0.08411649129872116,0.2130354675264855,0.17065299924069854,0.029852518580772557,0.49006630542605284,0.03913097920929235,0.48696329690396295,0.47023293827919455,0.5976486647373509,0.12008693620815933,0.4754227802763864,0.6168337194446633,0.6806415561731669,0.39320194984888296,1.0,0.0
120,0.23161361141602635,0.2326086956521739,0.24161073825503357,0.25757575757575757,0.10246333589866716,0.21971441731920774,0.1716654011642622,0.03149120098496771,0.403342315197333,0.04568100558923673,0.5273351170681928,0.5743744036901957,0.6773504650353451,0.1663929111340778,0.4499208963771193,0.6663596745578626,0.6566587126746047,0.42182737097165857,1.0,0.0
121,0.2524698133918771,0.24021739130434783,0.2595078299776286,0.25757575757575757,0.06559054147690324,0.23007830492860434,0.17350037965072135,0.03334362457231875,0.42077740741030606,0.07582435927882915,0.6566233176016854,0.6752515222706011,0.6550707922633,0.18304681305255346,0.4149285465577924,0.7122725821353755,0.6356359682382771,0.42030612803041534,0.9090909091,0.090909091
122,0.2502744237102086,0.2467391304347826,0.26174496644295303,0.27164502164502163,0.09017766448999906,0.24205435283279594,0.17394330549228043,0.03583727170913746,0.5099377459483356,0.05156941312294722,0.5589458972171483,0.6655170866924888,0.7254044544707307,0.18610483480569434,0.36141306534075784,0.7442161994992517,0.6399250913831174,0.44598305749604283,1.0,0.0
123,0.2678375411635565,0.2597826086956522,0.27293064876957496,0.28354978354978355,0.10022649314973812,0.25564256103178257,0.17628448494052137,0.03818842472385225,0.5387369325319602,0.06855265944032907,0.6317257731774383,0.6642625688408126,0.7437148460791063,0.2131010223004084,0.3084095900216758,0.7666540013399309,0.6435194973960099,0.4711149551260376,0.9894736842,0.010526316
124,0.278814489571899,0.3184782608695652,0.29082774049217003,0.329004329004329,0.1511594419933417,0.2740672501151543,0.18134649455833965,0.0403970836164631,0.648080938932411,0.21339343851385953,0.8634416587445383,0.7689894833353559,0.8343945808418666,0.331900463405841,0.2904966197132913,0.8107920896284568,0.6649047029483457,0.4930391399983083,0.9127516779,0.08724832199999999
125,0.32711306256860595,0.3130434782608696,0.30201342281879195,0.30735930735930733,0.13080141144382953,0.28466144633809304,0.18666160465704884,0.04251074652266754,0.565574491607591,0.12092091391664826,0.7622449232958391,0.7757962524291594,0.7076264672837814,0.360607099963407,0.24997611608331533,0.8171320581745964,0.6910019029333953,0.48123034020900224,0.7785234899,0.22147651
126,0.3029637760702525,0.3130434782608696,0.3131991051454139,0.329004329004329,0.08926872521424377,0.2998618148318747,0.19336876740065806,0.04519438563229909,0.5688937568653397,0.16662492696418715,0.823323168507388,0.8448336907425892,0.7285182583597678,0.37332515659235055,0.2532036921612378,0.7957949873839397,0.7150149514849061,0.4939597347989531,0.9127516779,0.08724832199999999
127,0.33150384193194293,0.3130434782608696,0.32662192393736017,0.3235930735930736,0.11890708889000051,0.31091662828189776,0.2019109086307264,0.047949272087971194,0.5489220861543906,0.13082650735320683,0.778180468596266,0.8509553760054944,0.6829044756637225,0.35012599144041495,0.23449386359838922,0.7430045598362346,0.7340441598161731,0.4841881861457639,0.8676470587999999,0.132352941
128,0.3194291986827662,0.30434782608695654,0.319910514541387,0.329004329004329,0.055171667226600614,0.3205895900506679,0.2074791192103265,0.051274135032059014,0.5971534871900276,0.11990495560685155,0.760502149475905,0.7895620738263566,0.669147891837176,0.30342948657996927,0.23166491487263002,0.7186860141409618,0.7667562751141829,0.5014638742426488,0.9044117647000001,0.095588235
129,0.32491767288693746,0.3130434782608696,0.3288590604026846,0.3181818181818182,0.08018564453499472,0.31828650391524643,0.21292077954948113,0.05429026052159592,0.5613938880177567,0.09199432340762731,0.7025021059660213,0.7941406857637504,0.6201394273592462,0.2575355980139893,0.24502438945337413,0.6672493436126272,0.7915546561543912,0.47818497305690855,0.8308823529,0.16911764699999998
130,0.31394072447859495,0.30434782608695654,0.32662192393736017,0.3246753246753247,0.08815858844255306,0.32197144173192077,0.22045051885598582,0.05759137425534067,0.5649706240274069,0.14388036205299018,0.7966257334208309,0.781202362923574,0.6198367576277796,0.2216247447279752,0.259134055932118,0.6460210762884444,0.8158697556311968,0.48658242726791284,0.875,0.125
131,0.3106476399560922,0.3,0.3042505592841163,0.3116883116883117,0.0989325170974476,0.31828650391524643,0.22734750696026323,0.061771201932052044,0.4916001592582381,0.10046304435582477,0.7224555540154726,0.7557805233002843,0.5726364508258692,0.15232633261760847,0.2663537607015873,0.6061544920321902,0.8250521038280108,0.4905507194588077,0.7603305785000001,0.239669422
132,0.30735455543358947,0.2956521739130435,0.3087248322147651,0.31601731601731603,0.07754482877461888,0.3166743436204514,0.23494052138699065,0.06516731193719183,0.469151541820837,0.10046304435582477,0.7224555540154726,0.7524660507740216,0.5735661834812693,0.08759458802004931,0.2751285832253514,0.6167564865205959,0.8292204065820004,0.5041377916617499,0.7881355931999999,0.211864407
133,0.3029637760702525,0.3119565217391304,0.31767337807606266,0.329004329004329,0.1159932757429829,0.3166743436204514,0.24228043533282714,0.06918089628145621,0.49415832437261237,0.09331756106277977,0.705781093935661,0.7609387453373101,0.5984387974288581,0.023419782074579443,0.2868153965257624,0.6396778783565755,0.8297640982701485,0.5194838248035889,0.8712871287,0.128712871
134,0.32711306256860595,0.31521739130434784,0.3243847874720358,0.3246753246753247,0.05376565178441665,0.31805619530170426,0.24829157175398633,0.0740256964329897,0.45761373117381465,0.07516585398406034,0.654492923509063,0.7517460591053283,0.5728765767431895,0.019967282399475286,0.2957668997043312,0.6633880061774886,0.8337813755709146,0.5166607827465218,0.8,0.2
135,0.3205268935236004,0.3076086956521739,0.32662192393736017,0.329004329004329,0.11578339913937968,0.31897742975587284,0.25430270817514555,0.07903673963198159,0.4423913621880652,0.07809254429912486,0.6637866265332183,0.6623895293465687,0.5741385698159907,0.0044608852974808155,0.3010542386869054,0.6824063485183319,0.8328752227573344,0.5357540793283231,0.8433734940000001,0.156626506
136,0.32491767288693746,0.30434782608695654,0.31767337807606266,0.30735930735930733,0.07529141682014222,0.31805619530170426,0.2600607441154138,0.08369154781070225,0.31716139308877167,0.047145885562446435,0.5355772601921932,0.5892166245023647,0.4924116811325027,0.019967282399475286,0.2993822105907268,0.6677728052506883,0.8063551515126834,0.5136497651151144,0.5479452055,0.452054795
